filename,Language,Story_type,exists,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_1.1,mfcc_2.1,mfcc_3.1,mfcc_4.1,mfcc_5.1,mfcc_6.1,mfcc_7.1,mfcc_8.1,mfcc_9.1,mfcc_10.1,mfcc_11.1,mfcc_12.1,mfcc_13.1,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_contrast_7,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
00026.wav,English,Deceptive Story,True,-399.40067,157.45284,13.540651,19.444096,14.820118,-18.569136,-10.579657,-1.3812664,-3.6338036,-1.4608867,1.3450124,2.5850332,-1.3593012,-399.4006652832031,157.4528350830078,13.540651321411133,19.444095611572266,14.820117950439451,-18.569135665893555,-10.579656600952148,-1.3812663555145264,-3.633803606033325,-1.4608867168426514,1.3450124263763428,2.585033178329468,-1.359301209449768,0.4084879159927368,0.3341606557369232,0.3317465484142303,0.3596927225589752,0.375551164150238,0.3437768518924713,0.4152631163597107,0.5517011880874634,0.599962592124939,0.5709340572357178,0.4913692474365234,0.4868179559707641,23.76988100356586,12.060984963803016,14.477780720507008,19.34102268693315,18.304671049084543,22.34570400104679,26.732874002905856,0.0100729968890058,0.0058484673711539,0.0378374126908427,0.0476937855533225,-0.0010133457146811,-0.0059613379176552,-399.40067,157.45284,13.540651,19.444096,14.820118,-18.569136,-10.579657,-1.3812664,-3.6338036,-1.4608867,1.3450124,2.5850332,-1.3593012
00027.wav,English,Deceptive Story,True,-299.62277,134.7283,-25.565863,20.240673,16.58573,-3.100861,6.754066,-2.890511,1.2403979,-8.2209215,-11.217553,2.594586,-7.481402,-299.6227722167969,134.72830200195312,-25.56586265563965,20.240673065185547,16.585729598999023,-3.100861072540283,6.754065990447998,-2.890511035919189,1.2403979301452637,-8.220921516418457,-11.21755313873291,2.59458589553833,-7.4814019203186035,0.5256807804107666,0.4463357031345367,0.3910119533538818,0.3410553932189941,0.2992756068706512,0.3086778819561004,0.3574554622173309,0.4177168607711792,0.4916322827339172,0.5548494458198547,0.6128605604171753,0.6067632436752319,21.012757496902086,12.002772187962298,15.47410003313331,16.395849037386125,16.50944228287796,22.83622569934997,33.23199652880504,-0.0804421245137951,0.0565578937158673,0.0023421949828179,-0.1693061280178452,0.0563968283184102,-0.025266661679128,-299.62277,134.7283,-25.565863,20.240673,16.58573,-3.100861,6.754066,-2.890511,1.2403979,-8.2209215,-11.217553,2.594586,-7.481402
00028.wav,English,Deceptive Story,True,-605.8016,116.118095,30.304916,21.872551,11.411126,-1.2097156,-4.641641,1.2152888,-0.21979159,1.7749045,-2.9999313,3.8006866,2.0914924,-605.8015747070312,116.11809539794922,30.304916381835938,21.87255096435547,11.411126136779783,-1.2097156047821045,-4.641641139984131,1.215288758277893,-0.2197915911674499,1.774904489517212,-2.9999313354492188,3.8006865978240967,2.0914924144744877,0.5723792910575867,0.5665358901023865,0.5545045137405396,0.5506892204284668,0.538491427898407,0.5288220643997192,0.5038813948631287,0.4970572292804718,0.5045143365859985,0.5204830765724182,0.5707494020462036,0.5744199752807617,15.621395457102604,11.649298490832557,15.107078269528207,15.970080044951056,14.890974613885438,16.56585215039869,17.192650674885137,0.0140787095499429,0.0300467332799682,0.0288389347743662,0.0072557899497109,0.0055053471223632,-0.013135024562594,-605.8016,116.118095,30.304916,21.872551,11.411126,-1.2097156,-4.641641,1.2152888,-0.21979159,1.7749045,-2.9999313,3.8006866,2.0914924
00029.wav,English,Deceptive Story,True,-438.77078,143.28679,-20.953411,13.4695215,13.793393,-7.5891957,3.7229168,-4.8521338,-2.889957,-7.613839,-20.437326,-8.646974,-6.158411,-438.7707824707031,143.2867889404297,-20.95341110229492,13.469521522521973,13.7933931350708,-7.589195728302002,3.722916841506958,-4.852133750915527,-2.8899569511413574,-7.613839149475098,-20.43732643127441,-8.646973609924316,-6.158411026000977,0.3355267643928528,0.3726805746555328,0.4487950205802917,0.4845816791057586,0.4576703608036041,0.3955511152744293,0.3856798708438873,0.3763757646083832,0.3803448975086212,0.3778535425662994,0.3539367020130157,0.3445625305175781,24.785542613092627,13.741288452500612,17.43958605358916,16.683227656779792,19.22637822784996,20.21797530480337,29.8065272956971,0.0027203093093587,0.007138386881711,0.0003517206915896,-0.0080194820279467,-0.0025924803337657,0.0016889878053467,-438.77078,143.28679,-20.953411,13.4695215,13.793393,-7.5891957,3.7229168,-4.8521338,-2.889957,-7.613839,-20.437326,-8.646974,-6.158411
00030.wav,English,Deceptive Story,True,-481.93643,117.98049,0.24977566,26.717697,-3.409471,20.772602,-5.627672,10.430889,8.23181,-1.443535,-2.8112805,3.1109636,-4.521018,-481.9364318847656,117.9804916381836,0.2497756630182266,26.717697143554688,-3.409471035003662,20.772602081298828,-5.62767219543457,10.430889129638672,8.231809616088867,-1.4435349702835083,-2.8112804889678955,3.1109635829925537,-4.521018028259277,0.6487676501274109,0.6107386946678162,0.57333904504776,0.5132299661636353,0.4438146650791168,0.4330471754074096,0.4177579879760742,0.4383063316345215,0.4964371621608734,0.5582817792892456,0.5938166379928589,0.6286662220954895,18.74118486995183,11.740107116589328,13.965950916576286,14.570797418160408,15.0957542954938,17.265290207087887,26.152865667753904,-0.0022832780440031,-0.004473864687512,-0.0167331221290445,-0.0085340676956192,-0.0012885832260355,-0.0002122362157465,-481.93643,117.98049,0.24977566,26.717697,-3.409471,20.772602,-5.627672,10.430889,8.23181,-1.443535,-2.8112805,3.1109636,-4.521018
00031.wav,English,Deceptive Story,True,-240.26578,100.43495,-6.496742,-2.2845232,14.657674,17.64323,-4.8818297,-0.56879264,-2.2177854,-10.567382,-20.159296,4.1531878,-0.75555396,-240.26577758789065,100.43495178222656,-6.496741771697998,-2.2845232486724854,14.657673835754396,17.643230438232422,-4.881829738616943,-0.5687926411628723,-2.217785358428955,-10.567381858825684,-20.1592960357666,4.15318775177002,-0.7555539608001709,0.3764566481113434,0.3524978756904602,0.3308623135089874,0.3744477331638336,0.3764494359493255,0.4343616366386413,0.5150330066680908,0.5149164795875549,0.5023302435874939,0.4825629591941833,0.4479228854179382,0.3946080803871155,14.796063790274795,12.175102200959808,16.828513525311028,17.222660081665268,17.61998742777363,22.041236768822323,28.076359472426542,0.0021932388147254,0.0012876716823379,-0.0011322519522383,-0.0132449605413995,-0.0051112608431146,0.0098058008459466,-240.26578,100.43495,-6.496742,-2.2845232,14.657674,17.64323,-4.8818297,-0.56879264,-2.2177854,-10.567382,-20.159296,4.1531878,-0.75555396
00032.wav,English,Deceptive Story,True,-381.4695,98.48601,31.986692,3.0833337,31.952475,7.2469926,4.2007217,6.794714,3.3178325,-0.4989169,0.48028162,3.435248,2.1104295,-381.4695129394531,98.48600769042967,31.986692428588867,3.083333730697632,31.95247459411621,7.246992588043213,4.200721740722656,6.794713973999023,3.317832469940185,-0.498916894197464,0.4802816212177276,3.435247898101806,2.110429525375366,0.6137266159057617,0.5731359720230103,0.4990369379520416,0.4198354184627533,0.3803206384181976,0.4095789194107055,0.4592339396476745,0.5388966798782349,0.6570147275924683,0.7401404976844788,0.7297712564468384,0.6575883030891418,14.383655064807666,11.846330422237973,15.170129013922836,14.98257355985731,14.007719095370607,16.663932310208967,16.280227034344854,-0.0268323421545013,0.1058987369657799,0.0094960119013115,-0.1604760603512365,0.0763227033449607,-0.0309828099171965,-381.4695,98.48601,31.986692,3.0833337,31.952475,7.2469926,4.2007217,6.794714,3.3178325,-0.4989169,0.48028162,3.435248,2.1104295
00033.wav,English,Deceptive Story,True,-423.25165,107.26981,14.740722,30.531336,15.538713,-10.206931,5.170898,4.3623857,-8.949234,-11.790686,-7.3957334,-1.9454433,-9.266033,-423.2516479492188,107.26981353759766,14.740721702575684,30.53133583068848,15.538713455200195,-10.206931114196776,5.170897960662842,4.362385749816895,-8.949234008789062,-11.790685653686523,-7.39573335647583,-1.9454432725906368,-9.266033172607422,0.5050033926963806,0.4265894293785095,0.3943585753440857,0.4662388265132904,0.5241683721542358,0.5296686887741089,0.4465956091880798,0.4380455911159515,0.4710243642330169,0.4735680818557739,0.5030890703201294,0.5085721015930176,19.496013168941857,10.156870447261127,15.19227744981358,15.505102551500324,17.284848396265048,20.81970531946087,27.23318455034772,0.0150771265155082,-0.0216658694809487,0.0341405792491339,0.0620224497493049,-0.0140450772853426,-0.0002266950494323,-423.25165,107.26981,14.740722,30.531336,15.538713,-10.206931,5.170898,4.3623857,-8.949234,-11.790686,-7.3957334,-1.9454433,-9.266033
00034.wav,English,Deceptive Story,True,-578.38416,117.33043,21.237707,14.233466,2.7063906,-20.879732,-11.335105,-13.710871,-16.199587,-10.969223,-6.6869664,-10.374961,-7.85827,-578.3841552734375,117.33042907714844,21.237707138061523,14.233466148376465,2.706390619277954,-20.879732131958008,-11.335104942321776,-13.710870742797852,-16.199586868286133,-10.969223022460938,-6.686966419219971,-10.374960899353027,-7.858270168304443,0.313836932182312,0.3398352265357971,0.3516618609428406,0.3546857833862304,0.4031272530555725,0.4001941084861755,0.3575770854949951,0.3755393028259277,0.3605957627296448,0.3495513796806335,0.3238475918769836,0.3013980686664581,25.82985285143963,14.3714217332025,16.598073262138264,17.883386846790593,16.748526398038607,18.07277261973711,21.435962097021907,0.0080896093156934,0.0005556419211852,-0.0121666412855523,0.0045606207390065,-0.001202522900288,-0.0030160826024439,-578.38416,117.33043,21.237707,14.233466,2.7063906,-20.879732,-11.335105,-13.710871,-16.199587,-10.969223,-6.6869664,-10.374961,-7.85827
00035.wav,Chinese,True Story,True,-367.73602,145.0948,17.556679,18.117214,12.198316,3.6146998,-6.221506,10.368796,-1.2494998,-15.949341,-6.1469007,-3.490641,-3.2938025,-367.7360229492188,145.0948028564453,17.556678771972656,18.11721420288086,12.198315620422363,3.6146998405456543,-6.221506118774414,10.368796348571776,-1.249499797821045,-15.9493408203125,-6.146900653839111,-3.4906411170959477,-3.293802499771118,0.5820330381393433,0.6189480423927307,0.5869735479354858,0.447092592716217,0.3725311160087585,0.3217567503452301,0.305683970451355,0.3230010867118835,0.3418191075325012,0.3894888162612915,0.4785712659358978,0.5727697610855103,17.420837208386168,13.094841020362104,16.37188035119672,16.20994156579898,16.05992373218616,20.233512653514595,27.59135858525607,0.0220433445685591,0.0555320548272989,0.1187607099070908,0.0789464568581243,-0.0223239610881203,0.0542740413074465,-367.73602,145.0948,17.556679,18.117214,12.198316,3.6146998,-6.221506,10.368796,-1.2494998,-15.949341,-6.1469007,-3.490641,-3.2938025
00036.wav,English,Deceptive Story,True,-534.6256,115.88335,1.9699848,21.86765,12.229274,6.2945914,1.3951695,-22.694412,-20.495686,1.0444292,-2.3043938,-6.7456307,3.7820709,-534.6256103515625,115.8833465576172,1.969984769821167,21.86764907836914,12.229273796081545,6.294591426849365,1.3951694965362549,-22.694412231445312,-20.495685577392575,1.0444291830062866,-2.304393768310547,-6.745630741119385,3.782070875167847,0.4012411236763,0.3923785090446472,0.3376633524894714,0.344818651676178,0.3836758434772491,0.376235157251358,0.3971613347530365,0.4822810888290405,0.5237147212028503,0.470294177532196,0.4771952033042907,0.4129718244075775,11.248114355044116,10.353500945122596,14.854667228212024,16.15018323714627,18.260552235744694,18.9974009584728,23.23243197054393,-0.0110892418039955,0.0331234431851188,0.0442847274612171,0.0505946881025841,0.0207359979683941,0.0047863212322903,-534.6256,115.88335,1.9699848,21.86765,12.229274,6.2945914,1.3951695,-22.694412,-20.495686,1.0444292,-2.3043938,-6.7456307,3.7820709
00037.wav,English,True Story,True,-360.75745,101.87129,36.37443,18.91042,-3.314476,23.58204,-8.200068,1.7771301,-5.055195,-5.8299675,-6.0554376,-4.2573633,-1.7837449,-360.7574462890625,101.8712921142578,36.37443161010742,18.910419464111328,-3.3144760131835938,23.582040786743164,-8.200068473815918,1.777130126953125,-5.055194854736328,-5.829967498779297,-6.0554375648498535,-4.257363319396973,-1.7837449312210083,0.3145082294940948,0.2636453509330749,0.2487981170415878,0.2860442399978637,0.3405826389789581,0.4023425281047821,0.4683733582496643,0.5555037260055542,0.5413442254066467,0.5321311354637146,0.4381842017173767,0.3784562349319458,19.570438292098384,15.046363967790896,18.56497603897369,18.483850641819156,19.984213000832515,21.69248935127482,32.0451966882146,0.0084370971703438,0.0153131031263482,0.0919867865455773,-0.0040464497415709,0.0176741399325263,-0.0093425474144365,-360.75745,101.87129,36.37443,18.91042,-3.314476,23.58204,-8.200068,1.7771301,-5.055195,-5.8299675,-6.0554376,-4.2573633,-1.7837449
00038.wav,Chinese,Deceptive Story,True,-472.16565,112.48999,-15.41273,3.7589514,-7.8311677,-18.14722,-3.2103062,-15.947143,-9.274791,-8.762884,-20.09259,-8.6764345,-15.383475,-472.1656494140625,112.489990234375,-15.41273021697998,3.758951425552368,-7.831167697906494,-18.147220611572266,-3.210306167602539,-15.947142601013184,-9.27479076385498,-8.762884140014648,-20.09259033203125,-8.676434516906738,-15.383475303649902,0.358090192079544,0.3399256467819214,0.3073465824127197,0.3148417472839355,0.3224886953830719,0.3050832152366638,0.3223018050193786,0.3680473864078522,0.4019188582897186,0.4323603510856628,0.4302350878715515,0.3905316293239593,27.544369522515108,15.148159597369006,18.93806695695133,20.7001009593824,22.73373891902642,24.95293717797986,31.344163146574097,-0.0034137046211557,-0.0060934094503303,0.0404818605882131,-0.0061634373543712,0.0023492808376052,0.0097852882201557,-472.16565,112.48999,-15.41273,3.7589514,-7.8311677,-18.14722,-3.2103062,-15.947143,-9.274791,-8.762884,-20.09259,-8.6764345,-15.383475
00039.wav,Chinese,True Story,True,-309.77795,187.36826,34.564583,22.296488,8.212832,4.522549,0.21094127,-5.3024735,-1.3995367,-3.4374847,-4.894398,-3.2736657,-3.1431136,-309.7779541015625,187.3682556152344,34.56458282470703,22.29648780822754,8.2128324508667,4.522549152374268,0.210941269993782,-5.302473545074463,-1.3995367288589478,-3.437484741210937,-4.894398212432861,-3.2736656665802,-3.143113613128662,0.5614852905273438,0.5011171698570251,0.4389918744564056,0.4354698061943054,0.4659819900989532,0.5233080983161926,0.5803738236427307,0.5571776628494263,0.5392811894416809,0.4684198498725891,0.4576497375965118,0.5415662527084351,16.883658483117976,9.86824821746594,13.66448544232598,14.78524745775336,17.887607138972527,18.105269000060225,33.300081914298005,-0.0068500208968128,-0.0239629781070512,0.0069631334666017,-0.0141915691451984,-0.0143193006766592,0.0064796781798067,-309.77795,187.36826,34.564583,22.296488,8.212832,4.522549,0.21094127,-5.3024735,-1.3995367,-3.4374847,-4.894398,-3.2736657,-3.1431136
00040.wav,English,Deceptive Story,True,-431.841,90.52372,-11.632769,9.946642,4.9539027,-16.729502,-19.472559,-15.161906,-5.5810246,-3.9311755,-8.399813,0.26643026,-3.8254602,-431.8410034179688,90.52371978759766,-11.632768630981444,9.94664192199707,4.953902721405029,-16.729501724243164,-19.472558975219727,-15.161906242370604,-5.581024646759033,-3.931175470352173,-8.399812698364258,0.2664302587509155,-3.825460195541382,0.4450937509536743,0.4420470893383026,0.4378119707107544,0.4333310127258301,0.4744684994220733,0.471177726984024,0.4071865975856781,0.4222292304039001,0.4053656756877899,0.3888774812221527,0.4381340146064758,0.4773045480251312,23.82581586668809,12.372044958953635,15.951046315639491,18.06671707962405,21.407023342832986,26.48401420919313,23.151347861565696,0.0069798306993699,0.0026030335551227,0.0243444862405846,-0.003354137336137,0.0015353928025793,-0.0055001452211983,-431.841,90.52372,-11.632769,9.946642,4.9539027,-16.729502,-19.472559,-15.161906,-5.5810246,-3.9311755,-8.399813,0.26643026,-3.8254602
00041.wav,English,True Story,True,-321.8394,150.3085,-4.286004,25.956985,24.304142,0.31272855,11.4803705,3.3596306,-4.5894,-6.30159,-0.7319272,6.52314,-4.8915114,-321.8393859863281,150.30850219726562,-4.286004066467285,25.95698547363281,24.304141998291016,0.3127285540103912,11.48037052154541,3.359630584716797,-4.589399814605713,-6.3015899658203125,-0.731927216053009,6.523139953613281,-4.8915114402771,0.340406596660614,0.363537073135376,0.4285011291503906,0.4363209307193756,0.3897731602191925,0.4015663266181946,0.5590898394584656,0.6744855046272278,0.6696669459342957,0.588709831237793,0.4425874054431915,0.3758550882339477,11.64019285985584,12.223174096370231,14.517221629276465,14.901480288518952,16.530578955865472,19.505286157625097,35.096552440489226,0.0128637217683983,0.0444725191449915,0.1005507024961571,0.0305931899277087,0.0007632004024499,0.0064056452145253,-321.8394,150.3085,-4.286004,25.956985,24.304142,0.31272855,11.4803705,3.3596306,-4.5894,-6.30159,-0.7319272,6.52314,-4.8915114
00042.wav,Chinese,Deceptive Story,True,-512.4132,135.66248,9.0535,8.3533125,38.877773,17.935001,-3.0716555,7.7200747,11.947847,-4.9200277,1.8268013,10.806388,-5.568848,-512.4132080078125,135.6624755859375,9.053500175476074,8.353312492370605,38.87777328491211,17.935001373291016,-3.071655511856079,7.720074653625488,11.947847366333008,-4.920027732849121,1.826801300048828,10.806387901306152,-5.568848133087158,0.5753068923950195,0.4850061535835266,0.3737385869026184,0.3466238379478454,0.3725150525569916,0.4164965450763702,0.4916588366031647,0.5443215370178223,0.6218538284301758,0.6544545292854309,0.5909996032714844,0.5792889595031738,14.125046620937454,13.128657417798705,14.898324878042809,15.890894255044143,15.579749974985774,21.18944834187541,16.173233048033726,0.0076398469330316,0.0143427197387806,-0.0889650838214698,0.049080486860462,-0.0050832425336577,0.0303609812296256,-512.4132,135.66248,9.0535,8.3533125,38.877773,17.935001,-3.0716555,7.7200747,11.947847,-4.9200277,1.8268013,10.806388,-5.568848
00043.wav,English,True Story,True,-522.03204,139.1721,-18.694235,11.872768,22.262085,-14.2547035,-5.3009915,3.9849617,-1.4544543,-4.7653103,-3.9103377,4.124441,-0.32552746,-522.0320434570312,139.17210388183594,-18.69423484802246,11.87276840209961,22.2620849609375,-14.254703521728516,-5.300991535186768,3.984961748123169,-1.4544543027877808,-4.765310287475586,-3.910337686538696,4.124441146850586,-0.3255274593830108,0.5029926896095276,0.4274770319461822,0.3838013410568237,0.3746681809425354,0.5073490142822266,0.6111229658126831,0.575201153755188,0.6713621616363525,0.5564591884613037,0.4824045896530151,0.4486568868160248,0.4657759368419647,18.28906680398412,10.123294775412282,13.447963047481007,16.62859216063898,17.69598942605029,24.84820175207389,21.08109629792414,-0.0080478945515557,0.0269983640941909,-0.0339504379046747,-4.847773344274e-05,-0.005722257779366,0.0075684986170338,-522.03204,139.1721,-18.694235,11.872768,22.262085,-14.2547035,-5.3009915,3.9849617,-1.4544543,-4.7653103,-3.9103377,4.124441,-0.32552746
00044.wav,Chinese,Deceptive Story,True,-405.5614,150.98273,-1.5586514,12.671185,10.850308,1.1913522,-12.294951,5.658604,3.4218187,-7.140578,-1.3774756,2.6648514,-1.4524639,-405.5614013671875,150.98272705078125,-1.5586514472961426,12.671184539794922,10.850308418273926,1.1913522481918335,-12.294951438903809,5.658604145050049,3.421818733215332,-7.140577793121338,-1.377475619316101,2.664851427078247,-1.4524638652801514,0.4423397481441498,0.4622501134872436,0.43393275141716,0.4119808077812195,0.3867892920970917,0.3777024149894714,0.4002114236354828,0.4655799865722656,0.4563011229038238,0.4351444542407989,0.4513195753097534,0.4902990162372589,13.908530163039355,13.07591576579957,15.467641089026582,16.818901702002133,17.86924290531531,20.183448307354347,31.37622551262835,0.0069728690370131,0.0052874284893308,0.0281305355650736,0.0124744904605683,-0.0040445829144571,-0.0085474251250571,-405.5614,150.98273,-1.5586514,12.671185,10.850308,1.1913522,-12.294951,5.658604,3.4218187,-7.140578,-1.3774756,2.6648514,-1.4524639
00045.wav,Chinese,True Story,True,-340.9207,109.57791,22.639898,24.513367,24.276533,9.82585,3.143835,-0.2440461,-5.716666,-2.2805836,-3.3070567,5.37453,-5.233103,-340.9206848144531,109.57791137695312,22.6398983001709,24.51336669921875,24.27653312683105,9.825849533081056,3.1438350677490234,-0.2440461069345474,-5.716666221618652,-2.280583620071411,-3.307056665420532,5.374529838562012,-5.233102798461914,0.3447146415710449,0.320547491312027,0.2806698679924011,0.2797414660453796,0.3236774206161499,0.38258096575737,0.449076384305954,0.5165837407112122,0.5301471948623657,0.5355818271636963,0.4517716467380523,0.3797207474708557,11.853976435981556,14.652901966873316,16.80679770771481,15.87722119156738,16.423265065019013,17.394804507453998,19.019890560238355,0.0026119604389102,0.016039897365095,-0.0012012709318627,-5.7591278214393e-05,0.0047813061883758,0.0051527236328213,-340.9207,109.57791,22.639898,24.513367,24.276533,9.82585,3.143835,-0.2440461,-5.716666,-2.2805836,-3.3070567,5.37453,-5.233103
00046.wav,English,Deceptive Story,True,-395.3727,86.52216,-8.657144,3.9523418,-6.724583,10.3190775,-22.515392,-1.5450171,-15.743069,-10.153265,6.0441546,-3.2991083,-17.689753,-395.3727111816406,86.52216339111328,-8.657143592834473,3.9523417949676514,-6.724583148956299,10.319077491760254,-22.5153923034668,-1.545017123222351,-15.74306869506836,-10.153264999389648,6.044154644012451,-3.2991082668304443,-17.68975257873535,0.3790284395217895,0.3255097568035126,0.343837708234787,0.3596557080745697,0.3375543355941772,0.3185552656650543,0.3518697321414947,0.4592468440532684,0.5280035734176636,0.5843082666397095,0.5368288159370422,0.4564381539821625,26.467979998316103,14.942319741609856,18.328385473807096,20.725727682707355,21.57100742843781,21.752771596718063,35.653624007174,0.0130678222125052,0.0142276736036257,0.0004660717501221,0.0544727736064303,-0.005508373233182,0.0104001935433328,-395.3727,86.52216,-8.657144,3.9523418,-6.724583,10.3190775,-22.515392,-1.5450171,-15.743069,-10.153265,6.0441546,-3.2991083,-17.689753
00047.wav,Chinese,True Story,True,-355.74277,105.289955,8.453016,12.081199,3.0673325,3.623186,-10.064516,-0.7370481,-8.027429,-17.614744,-8.613683,-8.094284,-8.696984,-355.7427673339844,105.28995513916016,8.45301628112793,12.081198692321776,3.0673325061798096,3.6231861114501953,-10.064516067504885,-0.7370480895042419,-8.02742862701416,-17.614744186401367,-8.613682746887207,-8.094284057617188,-8.69698429107666,0.552593469619751,0.3653131127357483,0.2299645394086837,0.1885620653629303,0.2149034440517425,0.2183465808629989,0.17583529651165,0.1622468084096908,0.2270222753286361,0.3686946332454681,0.647465169429779,0.6978399753570557,17.887491562800935,16.50347910477055,18.825432597558308,18.223457449453495,18.646889583338723,21.581927740615647,25.77850566939204,-0.0426247113021024,0.0479055302402981,0.0449387574146069,-0.0005197860536176,0.0125634795653333,-0.0018983474249088,-355.74277,105.289955,8.453016,12.081199,3.0673325,3.623186,-10.064516,-0.7370481,-8.027429,-17.614744,-8.613683,-8.094284,-8.696984
00048.wav,English,Deceptive Story,True,-410.46698,99.030334,-6.1753397,-6.0258613,4.8148994,-14.069397,-22.279251,-17.180422,-13.650342,-10.507166,-8.723496,-9.376676,-4.89793,-410.4669799804688,99.03033447265624,-6.175339698791504,-6.0258612632751465,4.814899444580078,-14.06939697265625,-22.27925109863281,-17.180421829223633,-13.650341987609863,-10.507165908813477,-8.723496437072754,-9.376675605773926,-4.897930145263672,0.3723673522472381,0.3272837102413177,0.3024177849292755,0.2944760918617248,0.3062694072723388,0.3078730702400207,0.3135210871696472,0.3420343399047851,0.3790045082569122,0.4329079687595367,0.4643548727035522,0.4457926452159881,18.62069966246128,17.016662002240825,21.554614242128,21.87112129490505,20.86957734998564,20.53111910968601,17.044933878410095,0.0071527015513547,0.000618831171481,-0.0109934101391109,-0.0056166888307084,0.0001397593315718,0.0031113313642171,-410.46698,99.030334,-6.1753397,-6.0258613,4.8148994,-14.069397,-22.279251,-17.180422,-13.650342,-10.507166,-8.723496,-9.376676,-4.89793
00049.wav,English,True Story,True,-368.23227,81.30131,7.231535,10.063155,9.663933,2.990236,2.1799622,10.465286,-2.960364,-16.46935,-6.338202,3.2203403,5.452334,-368.2322692871094,81.30130767822266,7.231534957885742,10.063155174255373,9.663932800292969,2.9902360439300537,2.179962158203125,10.465286254882812,-2.9603641033172607,-16.469350814819336,-6.338201999664307,3.2203402519226074,5.452333927154541,0.3688088953495025,0.3499299585819244,0.3107619881629944,0.3510448038578033,0.406678557395935,0.4852343201637268,0.5663865804672241,0.5469796061515808,0.4935243129730224,0.4632171094417572,0.3892880380153656,0.4040940403938293,15.559494441360153,12.196969051586676,16.005131475502107,16.31797548475267,18.24169648544901,19.89564334608986,20.08840827137211,-0.0128673852987767,-0.0057980242739998,0.0113745407995654,-0.0288180912578318,0.0076827003718383,0.0042148212803021,-368.23227,81.30131,7.231535,10.063155,9.663933,2.990236,2.1799622,10.465286,-2.960364,-16.46935,-6.338202,3.2203403,5.452334
00050.wav,Chinese,Deceptive Story,True,-485.8287,164.4334,43.527557,18.294113,26.478825,12.264509,2.279051,5.2132263,6.4772305,3.625106,4.659404,5.755255,-1.576975,-485.8287048339844,164.4333953857422,43.52755737304688,18.294113159179688,26.47882461547852,12.264509201049805,2.2790510654449463,5.213226318359375,6.477230548858643,3.6251060962677,4.659403800964356,5.755255222320557,-1.5769749879837036,0.3345572650432586,0.3272992372512817,0.3505073487758636,0.3957142531871795,0.4990370869636535,0.6122773289680481,0.6488227248191833,0.6617778539657593,0.5754663348197937,0.5128179788589478,0.4132322072982788,0.3507494926452636,12.309601489906129,13.82211015533534,16.22364559596299,16.71121793573477,16.083878260754517,17.984933414120082,20.30290560782733,-0.0101352964870996,0.0066058916795192,-0.0139025481798631,-0.0230097524902778,0.0020978076170124,0.000722197191478,-485.8287,164.4334,43.527557,18.294113,26.478825,12.264509,2.279051,5.2132263,6.4772305,3.625106,4.659404,5.755255,-1.576975
00051.wav,Chinese,True Story,True,-274.29706,95.65291,27.082582,15.803963,15.132905,6.1866565,-1.6209183,11.60989,9.838456,11.00593,-5.9287844,6.3138385,-2.6530404,-274.29705810546875,95.65290832519533,27.082582473754883,15.803962707519531,15.132905006408691,6.186656475067139,-1.6209182739257812,11.60988998413086,9.838456153869627,11.005929946899414,-5.928784370422363,6.313838481903076,-2.6530404090881348,0.4778821468353271,0.4964681267738342,0.5171985030174255,0.4902555644512176,0.5053803324699402,0.5422497987747192,0.4883342683315277,0.4463970065116882,0.4446617662906647,0.4377224147319793,0.4305242896080017,0.4432448148727417,15.926193353412156,14.677962360918002,15.658805847040204,17.090617690197003,16.55587823778146,18.67215540397305,20.96163094527084,0.0167835773337211,-0.0027890046035695,-0.0085063844194902,0.0780969169374199,0.0097130112639779,-0.0092127336707759,-274.29706,95.65291,27.082582,15.803963,15.132905,6.1866565,-1.6209183,11.60989,9.838456,11.00593,-5.9287844,6.3138385,-2.6530404
